recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status
XC122913,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,126.11,2011-06-24,04:53,,Rating,31.906,-109.1543,1400.0,E,poor,3rd recording of this individual this morning,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3rd recording of this individual this morning,Canyon Towhee Melozone fusca,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122913.wav,True,success
XC122914,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,165.04,2012-07-03,04:43,,Rating,31.906,-109.1543,1400.0,E,poor,bad powerline feedback filtered,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,bad powerline feedback filtered,Curve-billed Thrasher Toxostoma curvirostre,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122914.wav,True,success
XC122915,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,258.05,2011-06-30,05:05,,Rating,31.906,-109.1543,1400.0,E,poor,Individual No 2 recorded this morning,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Individual No 2 recorded this morning,Canyon Towhee Melozone fusca,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122915.wav,True,success
XC122916,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,43.23,2008-05-14,05:10,,Rating,31.935,-109.276,1700.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Spotted Towhee Pipilo maculatus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122916.wav,True,success
XC122918,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,55.59,2009-05-13,04:43,,Rating,31.906,-109.1543,1400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Canyon Towhee Melozone fusca,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122918.wav,True,success
XC122922,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,38.35,2011-06-24,04:49,,Rating,31.906,-109.1543,1400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Canyon Towhee Melozone fusca,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122922.wav,True,success
XC122924,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,dawn song,,,268.03,2011-06-30,04:52,,Rating,31.906,-109.1543,1400.0,E,poor,powerline feedback filtered,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,powerline feedback filtered,Canyon Towhee Melozone fusca,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC122924.wav,True,success
XC123156,Vermivora cyanoptera,Vermivora,cyanoptera,,Blue-winged Warbler,song,,,62.41,2011-05-28,17:18,,Rating,44.707,-93.329,300.0,E,poor,Singing from the top of a small leafless tree at edge of open grassy area. Same bird as XC78891.,Creative Commons Attribution-ShareAlike 3.0,"Singing from the top of a small leafless tree at edge of open grassy area. Same bird as XC78891.
Filtered low frequencies, but some airplane noise still audible.",Red-winged Blackbird Agelaius phoeniceus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123156.wav,True,success
XC123302,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,song,,,3.55,2011-08-01,09:00,,Rating,31.2721,-104.5964,1200.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123302.wav,True,success
XC123306,Psaltriparus minimus,Psaltriparus,minimus,,American Bushtit,call,,,4.99,2011-08-01,11:35,,Rating,30.7066,-104.1061,1800.0,E,poor,Foraging Calls. High pass filtering below 2500K,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Foraging Calls. High pass filtering below 2500K,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123306.wav,True,success
XC123343,Spatula discors,Spatula,discors,,Blue-winged Teal,call,,,1.36,2010-11-27,17:00,,Rating,27.8283,-97.0803,0.0,E,poor,Quacking calls.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Quacking calls.
High pass filtering to remove some anthropogenic noise at 300K",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123343.wav,True,success
XC123363,Amphispiza bilineata,Amphispiza,bilineata,,Black-throated Sparrow,song,,,10.71,2011-03-15,16:45,,Rating,30.4431,-99.8042,550.0,E,poor,This is the same bird as XC123364.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"This is the same bird as XC123364.
It altered its call as I approached.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123363.wav,True,success
XC123364,Amphispiza bilineata,Amphispiza,bilineata,,Black-throated Sparrow,song,,,3.7,2011-03-15,16:45,,Rating,30.4431,-99.8042,550.0,E,poor,This is the same bird as XC123363.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"This is the same bird as XC123363.
It altered its call as I approached.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123364.wav,True,success
XC123370,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,song,,,4.8,2011-03-15,18:30,,Rating,30.4431,-99.8042,550.0,E,poor,high pass filtering below 500Hz to remove background noise.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,high pass filtering below 500Hz to remove background noise.,noise.,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123370.wav,True,success
XC123405,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,call,,,18.69,2012-06-25,06:00,,Rating,43.9732,-69.4229,10.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123405.wav,True,success
XC123506,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,call,,,59.84,2013-03-03,06:40,,Rating,44.9215,-93.2587,260.0,E,poor,"Soft, high-pitched chatter calls between a pair of chickadees after flying together into an ash tree in an urban cemetery.",Creative Commons Attribution-ShareAlike 3.0,"Soft, high-pitched chatter calls between a pair of chickadees after flying together into an ash tree in an urban cemetery.
Distance to mic: ~15m. Recorded with homemade parabolic reflector and Olympus LS-10S.",American Crow Corvus brachyrhynchos,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC123506.wav,True,success
XC124067,Strix varia,Strix,varia,,Barred Owl,call,,,0.91,2012-01-29,18:05,,Rating,29.5892,-97.5841,100.0,E,poor,single call,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"single call
high pass filtered at 500hz",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124067.wav,True,success
XC124268,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,alarm,,,42.41,2012-12-18,08:30,,Rating,20.9768,-97.3155,0.0,E,poor,Bird calling during its transport in cloth bag between mistnets and banding station,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Bird calling during its transport in cloth bag between mistnets and banding station,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124268.wav,True,success
XC124312,Spinus tristis,Spinus,tristis,,American Goldfinch,call,,,16.91,2013-03-08,06:32,,Rating,44.942,-93.259,260.0,E,poor,Calling from a maple tree in back yard.,Creative Commons Attribution-ShareAlike 3.0,"Calling from a maple tree in back yard.
Filtered low frequencies for traffic noise. Recorded with homemade parabolic reflector and Olympus LS-10S.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124312.wav,True,success
XC124431,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,song,,,78.46,2012-04-04,09:26,,Rating,31.34,-109.273,1100.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Green-tailed Towhee Pipilo chlorurus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124431.wav,True,success
XC124433,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,call,,,49.43,2011-08-19,10:15,,Rating,31.788,-110.639,1400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Common Yellowthroat Geothlypis trichas,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124433.wav,True,success
XC124438,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,song,,,66.51,2009-08-20,08:09,,Rating,31.34,-109.273,1100.0,E,poor,"song of winterer or migrant (breeds in this area, but not at this specific spot; might be setting up a winter territory)",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"song of winterer or migrant (breeds in this area, but not at this specific spot; might be setting up a winter territory)",Bell's Vireo Vireo bellii,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124438.wav,True,success
XC124439,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,song,,,32.57,2011-10-25,08:31,,Rating,31.34,-109.273,1100.0,E,poor,"song of winterer or migrant (breeds in this area, but not at this specific spot; might be on a winter territory); Individual No 2 recorded today",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"song of winterer or migrant (breeds in this area, but not at this specific spot; might be on a winter territory); Individual No 2 recorded today",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124439.wav,True,success
XC124441,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,song,,,141.27,2011-10-25,08:22,,Rating,31.34,-109.273,1100.0,E,poor,"song of winterer (breeds in this area, but not at this spot; probably on winter territory); Individual No 1 recorded today; loud water inflow",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"song of winterer (breeds in this area, but not at this spot; probably on winter territory); Individual No 1 recorded today; loud water inflow",Song Sparrow Melospiza melodia,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124441.wav,True,success
XC124484,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,,,23.92,2013-02-25,17:15,,Rating,35.2751,-120.8814,20.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124484.wav,True,success
XC124590,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,137.55,1997-04-20,09:30,,Rating,32.8401,-117.0437,90.0,E,poor,mix of kips and ka-beers,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,mix of kips and ka-beers,Song Sparrow Melospiza melodia,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124590.wav,True,success
XC124591,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,106.02,1995-07-08,,,Rating,32.8401,-117.0437,90.0,E,poor,variety of calls,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,variety of calls,Common Yellowthroat Geothlypis trichas,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124591.wav,True,success
XC124593,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,71.09,1995-06-25,,,Rating,36.1377,-118.0209,1500.0,E,poor,kip and ka-beer calls,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,kip and ka-beer calls,Spotted Towhee Pipilo maculatus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124593.wav,True,success
XC124595,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,357.66,2001-05-13,08:00,,Rating,32.7231,-116.9473,90.0,E,poor,variety of calls,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,variety of calls,Yellow-breasted Chat Icteria virens,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124595.wav,True,success
XC124992,Sayornis nigricans,Sayornis,nigricans,,Black Phoebe,dawn song,,,112.61,2000-04-16,6:00,,Rating,32.7132,-117.242,90.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC124992.wav,True,success
XC125090,Amphispiza bilineata,Amphispiza,bilineata,,Black-throated Sparrow,song,,,77.71,1997-04-16,,,Rating,32.952,-116.3035,400.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Nashville Warbler Leiothlypis ruficapilla,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125090.wav,True,success
XC125091,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,call,,,125.05,2001-05-22,07:55,,Rating,34.2549,-116.7111,2000.0,E,poor,"note all the high tick series, almost inaudible without amplification, at two intervals, e.g. 0:35 to 0:46",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"note all the high tick series, almost inaudible without amplification, at two intervals, e.g. 0:35 to 0:46",Scott's Oriole Icterus parisorum,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125091.wav,True,success
XC125093,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,call,,,187.58,2001-05-22,08:10,,Rating,34.2549,-116.7111,2000.0,E,poor,the 'simple song' of Brewer's Sparrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,the 'simple song' of Brewer's Sparrow,Steller's Jay Cyanocitta stelleri,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125093.wav,True,success
XC125094,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,190.04,2001-05-22,07:00,,Rating,34.2549,-116.7111,2000.0,E,poor,the 'simple song' of Brewer's Sparrow; 2nd recording of this individual (different individual recorded later),Creative Commons Attribution-NonCommercial-ShareAlike 3.0,the 'simple song' of Brewer's Sparrow; 2nd recording of this individual (different individual recorded later),Hepatic Tanager Piranga hepatica,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125094.wav,True,success
XC125095,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,196.55,1995-07-03,,,Rating,37.7976,-118.6931,2300.0,E,poor,"noted as being at ""dawn"" but no precise hour; irritating Green-tailed Towhee",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"noted as being at ""dawn"" but no precise hour; irritating Green-tailed Towhee",Green-tailed Towhee Pipilo chlorurus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125095.wav,True,success
XC125096,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,,,juvenile,80.82,1998-07-28,06:45,,Rating,36.548,-117.4878,2000.0,E,poor,"adults and fledged juveniles present, not sure who is vocalizing",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"adults and fledged juveniles present, not sure who is vocalizing",Spotted Towhee Pipilo maculatus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125096.wav,True,success
XC125168,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,10.91,1995-05-12,,,Rating,36.548,-117.4878,2300.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125168.wav,True,success
XC125169,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,59.43,2000-05-22,,,Rating,37.3851,-118.1804,3000.0,E,poor,simple song; technically in Crooked Creek drainage,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,simple song; technically in Crooked Creek drainage,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC125169.wav,True,success
