recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,status
XC188511,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,song,,,0.0,2014-06-14,07:54,,Rating,55.4475,-120.0079,900.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,American Yellow Warbler Setophaga aestiva,success
XC188539,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,song,,,0.0,2014-06-14,18:09,,Rating,58.9758,-123.1714,550.0,,unknown,singing from the canopy of tall boreal forest,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,singing from the canopy of tall boreal forest,none,success
XC188542,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,song,,,0.0,2014-06-14,18:11,,Rating,58.9758,-123.1714,550.0,,unknown,singing from the canopy of tall boreal forest; 2nd recording of this individual (some wind in the trees--mediocre quality),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,singing from the canopy of tall boreal forest; 2nd recording of this individual (some wind in the trees--mediocre quality),none,success
XC188601,Hirundo rustica,Hirundo,rustica,,Barn Swallow,alarm,,,0.0,2014-07-19,9:00,,Rating,53.2364,21.4666,110.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC188668,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,call,,,0.0,2012-07-05,06:30,,Rating,38.442,-106.916,2600.0,,unknown,natural vocalization; calls from a couple of birds that were part of a small flock of this species moving through dense sage covered hills with a noticeably rocky component.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,natural vocalization; calls from a couple of birds that were part of a small flock of this species moving through dense sage covered hills with a noticeably rocky component.,none,success
XC188671,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,flight,,,0.0,2012-07-03,06:00,,Rating,37.464,-106.448,3600.0,,unknown,"natural vocalization; flight calls while perched from a bit in an open meadow adjacent to some stunted spruce trees right at treeline. I am not sure of the subspecies involved here; some people think that taverneri occurs in Colorado above treeline, but this has yet to be proven. Furthermore, the habitat here was atypical for this species, which usually inhabits areas with willows when found above treeline in the state.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"natural vocalization; flight calls while perched from a bit in an open meadow adjacent to some stunted spruce trees right at treeline. I am not sure of the subspecies involved here; some people think that taverneri occurs in Colorado above treeline, but this has yet to be proven. Furthermore, the habitat here was atypical for this species, which usually inhabits areas with willows when found above treeline in the state.",none,success
XC188782,Certhia americana,Certhia,americana,,Brown Creeper,song,,,0.0,2013-07-23,08:00,,Rating,48.6655,-119.8427,1400.0,,unknown,natural vocalization; song from a bird hitching up a large ponderosa pine in fairly open mixed ponderosa/Douglas fir forest.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,natural vocalization; song from a bird hitching up a large ponderosa pine in fairly open mixed ponderosa/Douglas fir forest.,none,success
XC188783,Certhia americana,Certhia,americana,,Brown Creeper,song,,,0.0,2014-05-27,15:00,,Rating,49.6715,-109.5028,1200.0,,unknown,natural vocalization; song from a bird hitching up a large pine in dense mixed conifer forest.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,natural vocalization; song from a bird hitching up a large pine in dense mixed conifer forest.,none,success
XC188784,Certhia americana,Certhia,americana,,Brown Creeper,song,,,0.0,2014-06-04,06:30,,Rating,59.5056,-135.3482,10.0,,unknown,"response to playback; song from a bird near the top of a tall Sitka spruce in dense, humid mixed conifer forest.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"response to playback; song from a bird near the top of a tall Sitka spruce in dense, humid mixed conifer forest.",none,success
XC188785,Certhia americana,Certhia,americana,,Brown Creeper,call,,,0.0,2014-07-13,07:00,,Rating,56.1,-130.0452,650.0,,unknown,"response to playback; song and one alarm call from a bird mid-way up a large Douglas fir in dense, mixed conifer forest not far below treeline.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"response to playback; song and one alarm call from a bird mid-way up a large Douglas fir in dense, mixed conifer forest not far below treeline.",none,success
XC188788,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,call,,adult,0.0,2014-07-08,09:30,,Rating,64.9118,-147.9403,180.0,,unknown,"natural vocalization; calls from a pair of adult birds flying high overhead, with some Mew Gulls nearby.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"natural vocalization; calls from a pair of adult birds flying high overhead, with some Mew Gulls nearby.",Short-billed Gull Larus brachyrhynchus,success
XC188813,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,song,,,0.0,2014-06-15,03:16,,Rating,58.9758,-123.1714,550.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,Tennessee Warbler Leiothlypis peregrina,success
XC188842,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,0.0,2014-04-12,11:30,,Rating,35.336,-120.727,100.0,,unknown,"Heard in oak tree forest. Someone suggested this might be a courting call. The first upload of this recording was distorted due to normalizing error, and was deleted.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Heard in oak tree forest. Someone suggested this might be a courting call. The first upload of this recording was distorted due to normalizing error, and was deleted.",Wild Turkey Meleagris gallopavo,success
XC188905,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,song,,,0.0,2014-06-15,07:29,,Rating,58.9758,-123.1714,550.0,,unknown,"singing from the canopy of Populus in tall boreal forest; believed to be same bird as recorded yesterday evening, and certainly a few minutes earlier, hence No 1, 5th; singing from crowns of Populus, changed trees several times during the recording; interval shortened at 0:53 by 3.5 seconds",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"singing from the canopy of Populus in tall boreal forest; believed to be same bird as recorded yesterday evening, and certainly a few minutes earlier, hence No 1, 5th; singing from crowns of Populus, changed trees several times during the recording; interval shortened at 0:53 by 3.5 seconds",Red-breasted Nuthatch Sitta canadensis,success
XC189042,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,song,,,0.0,2014-06-15,18:29,,Rating,59.0988,-123.4621,500.0,,unknown,"seems extra ""burry""",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"seems extra ""burry""",Tennessee Warbler Leiothlypis peregrina,success
XC189043,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-15,15:02,,Rating,59.0988,-123.4621,500.0,,unknown,"includes soft little churrs as well as standard call, e.g., at 0:19.0 ; second recording of this individual",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"includes soft little churrs as well as standard call, e.g., at 0:19.0 ; second recording of this individual",Hermit Thrush Catharus guttatus,success
XC189044,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-15,15:05,,Rating,59.0988,-123.4621,500.0,,unknown,"third recording of this individual; regular pip calls and a variety of little contact/interact calls, which I believed were all from Alder, the same birds as recorded recently; not sure about the background trill, perhaps Palm Warbler?",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"third recording of this individual; regular pip calls and a variety of little contact/interact calls, which I believed were all from Alder, the same birds as recorded recently; not sure about the background trill, perhaps Palm Warbler?","trill, perhaps Palm Warbler?",success
XC189045,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-15,14:59,,Rating,59.0988,-123.4621,500.0,,unknown,"first recording of this individual; regular pip calls and a variety of little contact/interact calls, which I believed were all from Alder",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"first recording of this individual; regular pip calls and a variety of little contact/interact calls, which I believed were all from Alder",White-throated Sparrow Zonotrichia albicollis,success
XC189057,Turdus migratorius,Turdus,migratorius,,American Robin,song,,,0.0,2014-06-15,10:53,,Rating,59.0988,-123.4621,500.0,,unknown,individual No 2 recorded today at this location; singing from high in an aspen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,individual No 2 recorded today at this location; singing from high in an aspen,Tennessee Warbler Leiothlypis peregrina,success
XC189058,Turdus migratorius,Turdus,migratorius,,American Robin,song,,,0.0,2014-06-15,11:06,,Rating,59.0988,-123.4621,500.0,,unknown,individual No 3 recorded today at this location;,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,individual No 3 recorded today at this location;,none,success
XC189079,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,call,,,0.0,2014-06-15,10:41,,Rating,59.0988,-123.4621,500.0,,unknown,"I think the high notes at 0:10.6 and 0:19 are flight notes by the Black-and-white, but I do not know that (not annotated as such, rather my guess listening to the recording)",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"I think the high notes at 0:10.6 and 0:19 are flight notes by the Black-and-white, but I do not know that (not annotated as such, rather my guess listening to the recording)",American Robin Turdus migratorius,success
XC189262,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,song,,,0.0,2014-06-16,11:28,,Rating,59.0988,-123.4621,500.0,,unknown,Individual No 6 recorded on this road (song); singing within a meter of the ground on small saplings in disturbed hillside forest,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Individual No 6 recorded on this road (song); singing within a meter of the ground on small saplings in disturbed hillside forest,Lincoln's Sparrow Melospiza lincolnii,success
XC189263,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,05:49,,Rating,59.0988,-123.4621,500.0,,unknown,Individual No 2 recorded on this road (call);,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Individual No 2 recorded on this road (call);,Tennessee Warbler Leiothlypis peregrina,success
XC189264,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,05:56,,Rating,59.0988,-123.4621,500.0,,unknown,Individual No 3 recorded on this road (call);,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Individual No 3 recorded on this road (call);,Tennessee Warbler Leiothlypis peregrina,success
XC189265,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,06:55,,Rating,59.0988,-123.4621,600.0,,unknown,"Individual No 5 recorded on this road (call), 2nd recording of this individual; the ""elaenia-like"" song phrase and regular calls from the pair that was mostly next to the prior recording pair and interacting with it; interval shortened at 1:45",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"Individual No 5 recorded on this road (call), 2nd recording of this individual; the ""elaenia-like"" song phrase and regular calls from the pair that was mostly next to the prior recording pair and interacting with it; interval shortened at 1:45",Tennessee Warbler Leiothlypis peregrina,success
XC189266,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,13:16,,Rating,59.0988,-123.4621,600.0,,unknown,Individual No 6 recorded on this road (call); calling from an exposed perch on top of a 3m willow,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Individual No 6 recorded on this road (call); calling from an exposed perch on top of a 3m willow,Tennessee Warbler Leiothlypis peregrina,success
XC189267,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,05:59,,Rating,59.0988,-123.4621,600.0,,unknown,Individuals Nos 4 and 5 recorded on this road (call);,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Individuals Nos 4 and 5 recorded on this road (call);,Lincoln's Sparrow Melospiza lincolnii,success
XC189268,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,05:53,,Rating,59.0988,-123.4621,600.0,,unknown,"initial calls are from during a chase, social context unknown",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"initial calls are from during a chase, social context unknown",Lincoln's Sparrow Melospiza lincolnii,success
XC189269,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2014-06-16,06:48,,Rating,59.0988,-123.4621,600.0,,unknown,"interactions of several, at times involving adjacent pairs and also within a pair; mic mostly on one pair but also switched over the others; some rather elaenia like interactions, the little trill, piping interactions, regular pip calls; most of the louder good stuff in the first 4 minutes, some interesting vocalizations after 5 minutes, but quiet",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"interactions of several, at times involving adjacent pairs and also within a pair; mic mostly on one pair but also switched over the others; some rather elaenia like interactions, the little trill, piping interactions, regular pip calls; most of the louder good stuff in the first 4 minutes, some interesting vocalizations after 5 minutes, but quiet",Tennessee Warbler Leiothlypis peregrina,success
