xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at,length_seconds,url,file_name
267958,Molothrus ater,Brown-headed Cowbird,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",31.34,,2015-04-30,07:09,Richard E. Webster,B,0:16,whistle (perched),2026-02-19T14:37:56.852613,,,
161152,Megaceryle alcyon,Belted Kingfisher,Canada,"Rocky Point Bird Observatory, Metchosin, Vancouver Island, BC",48.3197,,2011-09-01,09:30,Ian Cruickshank,B,0:11,call,2026-02-19T14:37:58.882051,,,
482364,Riparia riparia,Sand Martin,Germany,"Offenbach (near  Heusenstamm), Darmstadt, Hessen",50.0444,,2019-06-18,20:00,brickegickel,B,0:17,call,2026-02-19T14:38:00.711050,,,
452798,Recurvirostra americana,American Avocet,United States,"Estero Llano Grande SP, Weslaco, Hidalgo County, Texas",26.1253,,2017-12-17,10:08,Paul Marvin,B,0:42,flight call,2026-02-19T14:38:02.640047,,,
171997,Scolopax minor,American Woodcock,United States,"Columbus, Franklin County, Ohio",40.0845,,2014-03-26,20:15,Paul J. Hurtado,B,1:52,"call, song",2026-02-19T14:38:04.480899,,,
16892,Spizelloides arborea,American Tree Sparrow,United States,"Michigan, Island Lake SRA",42.5053,,2007-02-23,?,Allen T. Chartier,C,0:29,"call, flock calls",2026-02-19T14:38:06.381246,,,
51759,Strix varia,Barred Owl,United States,"Frozen Head State Park, Tennessee",35.983,,2009-06-03,9:30am,Mike Nelson,B,0:27,begging call,2026-02-19T14:38:08.243212,,,
99969,Scolopax minor,American Woodcock,United States,"Cannon River Wilderness Area, Rice, Minnesota",44.385,,2012-04-27,20:52,Jonathon Jongsma,B,1:52,"call, display flight",2026-02-19T14:38:10.152352,,,
298362,Spinus tristis,American Goldfinch,Canada,"Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",47.069,,2015-05-17,08:50,Martin St-Michel,A,0:36,call,2026-02-19T14:38:12.480904,,,
114061,Falco sparverius,American Kestrel,Colombia,"vereda El Delirio, Orocue, Casanare",4.8,,2011-07-14,05:15,Sergio Chaparro Herrera,D,0:26,call,2026-02-19T14:38:14.260751,,,
188494,Setophaga ruticilla,American Redstart,Canada,"Tupper Road 201, Peace River, British Columbia",55.4475,,2014-06-14,07:56,Richard E. Webster,A,0:32,song,2026-02-19T14:38:16.080727,,,
397584,Spizelloides arborea,American Tree Sparrow,United States,"Lafayette, Boulder County, Colorado",39.9974,,2018-01-01,11:13,Ted Floyd,B,0:05,flight call,2026-02-19T14:38:17.837555,,,
367875,Amphispiza bilineata,Black-throated Sparrow,United States,"Hidden Valley Campground, Joshua Tree National Park, California",34.0188,,2017-04-29,12:30,Steve Hampton,B,0:35,song,2026-02-19T14:38:19.677218,,,
163684,Strix varia,Barred Owl,United States,"Orlando Wetlands, Christmas, Orange County, Florida",28.5785,,2011-04-25,07:31,Paul Marvin,B,0:13,call,2026-02-19T14:38:21.516304,,,
165299,Turdus migratorius,American Robin,United States,"Pine Island Conservation Area, Merritt Island, Florida",28.4927,,2014-01-17,08:55,Paul Marvin,A,0:03,flight call,2026-02-19T14:38:23.298753,,,
132347,Archilochus alexandri,Black-chinned Hummingbird,United States,"Portal, Arizona",31.906,,2012-06-17,17:44,Richard E. Webster,C,0:15,display dive,2026-02-19T14:38:25.089297,,,
315755,Setophaga striata,Blackpoll Warbler,United States,"Fort Zachary Taylor Historic State Park, Key West, Monroe County, Florida",24.5458,,2016-04-25,10:39,Paul Marvin,B,1:30,"call, song",2026-02-19T14:38:30.892468,,,
315084,Setophaga striata,Blackpoll Warbler,United States,"Lambert, Tallahatchie County, Mississippi",34.1092,,2016-05-04,08:00,J.R. Rigby,A,0:43,song,2026-02-19T14:38:32.790167,,,
435717,Certhia americana,Brown Creeper,United States,"Montana de Oro State Park, CA",35.2751,,2018-09-08,11:03,Thomas G. Graves,B,0:07,call,2026-02-19T14:38:34.558403,,,
418092,Mniotilta varia,Black-and-white Warbler,United States,"Magee Marsh, Ohio",41.6122,,2018-05-08,7:45,Sue Riffe,A,0:23,song,2026-02-19T14:38:36.507173,,,
67143,Spizelloides arborea,American Tree Sparrow,United States,"Safety Lagoon Rd, Nome, AK",64.4692,,1999-06-13,23:11,Daniel Lane,B,0:05,song,2026-02-19T14:38:38.391908,,,
420844,Vireo solitarius,Blue-headed Vireo,United States,"Hector, Schuyler County, New York",42.5195,,2018-06-17,12:00,Meena Haribal,A,0:52,song,2026-02-19T14:38:40.241936,,,
354556,Amphispiza bilineata,Black-throated Sparrow,United States,"Texas (near  Sheffield), Terrell County, Texas",30.4749,,2016-06-04,07:00,Zack Saavedra,A,0:32,call,2026-02-19T14:38:41.983670,,,
122453,Thryomanes bewickii,Bewick's Wren,United States,"Friedrich Park, San Antonio, Bexar, Texas",29.6374,,2012-05-04,15:17,Chris Harrison,A,0:03,song,2026-02-19T14:38:43.894865,,,
179188,Setophaga ruticilla,American Redstart,United States,"Chattahoochee National Forest (near  Blairsville), Towns County, Georgia",34.8731,,2014-05-19,10:00,Russ Wigh,A,0:48,song,2026-02-19T14:38:45.763514,,,
124591,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"Old Mission Dam, San Diego River, San Diego County",32.8401,,1995-07-08,?,Richard E. Webster,A,1:46,call,2026-02-19T14:38:47.584876,,,
176358,Cyanocitta cristata,Blue Jay,United States,"Boston Hollow Road, Ashford, Windham County, Connecticut",41.9356,,2014-04-25,08:30,Jorge de Leon Cardozo,A,0:41,"call, song, queedle call",2026-02-19T14:38:50.311537,,,
217940,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Kitchen Creek Rd, south section, Cleveland National Forest, San Diego County, California",32.7765,,2013-05-08,08:22,Paul Marvin,A,0:42,song,2026-02-19T14:38:52.317557,,,
254071,Vermivora cyanoptera,Blue-winged Warbler,United States,"Red River National Wildlife Refuge- Headquarters Unit, Bossier Parish, Louisiana",32.447,,2015-04-11,08:15,Terry Davis,E,0:44,song,2026-02-19T14:38:54.154176,,,
447363,Hirundo rustica,Barn Swallow,United Kingdom,"Fenland (near  Coates), Cambridgeshire, England",52.5747,,2018-05-18,08:30,David Darrell-Lambert,B,0:15,song,2026-02-19T14:38:56.154852,,,
383831,Hirundo rustica,Barn Swallow,United Kingdom,"Underhill Farm, Peak National Park, Staffordshire, England",53.1234,,2017-08-18,13:00,Dominic Garcia-Hall,B,0:17,"call, flight call",2026-02-19T14:38:57.999023,,,
50661,Falco sparverius,American Kestrel,Colombia,"Finca La Carbonera (canon del rio Toche), Tolima",,,1998-06-08,09:47,Bernabe Lopez-Lanus,C,0:17,song,2026-02-19T14:38:59.831092,,,
392963,Dolichonyx oryzivorus,Bobolink,United States,"Indian Springs Metropark, Oakland County, Michigan",42.7063,,2016-06-03,10:00,Antonio Xeira,B,0:15,call,2026-02-19T14:39:01.616992,,,
406211,Spizelloides arborea,American Tree Sparrow,United States,"Nome, Nome Census Area, Alaska",64.5035,,2017-06-05,18:23,Patrik Åberg,B,1:47,song,2026-02-19T14:39:03.527053,,,
212943,Thryomanes bewickii,Bewick's Wren,United States,"Bike Trail Folsom, Sacramento County, California",38.6697,,2015-02-11,09:00,Jim Holmes,A,0:31,song,2026-02-19T14:39:05.431237,,,
361739,Hirundo rustica,Barn Swallow,Spain,"chiclana, cádiz, andalucía",36.4172,,2017-03-20,?,José Carlos Sires,A,0:17,"call, flight call, song",2026-02-19T14:39:07.278547,,,
253317,Spizella breweri,Brewer's Sparrow,United States,"Deseret Land and Livestock Ranch, Rich County, Utah",41.2432,,2013-06-01,08:00,Matthias Feuersenger,A,0:27,"song, ""simple song"" of brewer's sparrow",2026-02-19T14:39:09.186323,,,
277126,Poecile atricapillus,Black-capped Chickadee,United States,"Dungeness Recreation Area, Clallam County, Washington",48.1401,,2015-08-11,07:45,Greg Irving,B,0:34,call,2026-02-19T14:39:11.038312,,,
322488,Toxostoma rufum,Brown Thrasher,United States,"Rome (appox location), Adams County, Wisconsin",44.2208,,2016-06-18,07:30,Ross Gallardy,A,0:57,song,2026-02-19T14:39:12.907765,,,
328712,Setophaga striata,Blackpoll Warbler,Canada,"Seal Island, Yarmouth County, Nova Scotia",43.4064,,2016-06-05,09:28,Lucas Berrigan,A,0:29,song,2026-02-19T14:39:14.801729,,,
440580,Certhia americana,Brown Creeper,Mexico,"Mesa El Campanero, Yécora, Sonora",28.3714,,2018-07-28,10:09,Richard E. Webster,A,0:23,call,2026-02-19T14:39:16.643691,,,
308434,Setophaga ruticilla,American Redstart,Jamaica,Ecclesdown Rd,18.0683,,2016-03-09,16:30,Ross Gallardy,A,0:05,call,2026-02-19T14:39:18.398379,,,
270181,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Portal, Arizona",31.906,,2015-04-26,09:29,Richard E. Webster,A,1:26,"call, song",2026-02-19T14:39:20.321150,,,
319937,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Lyons, Boulder County, Colorado",40.2286,,2016-05-11,11:11,Sue Riffe,A,0:14,"call, flight call",2026-02-19T14:39:22.110634,,,
420261,Amphispiza bilineata,Black-throated Sparrow,United States,"Ely, White Pine County, Nevada",39.1778,,2018-05-27,08:00,Bobby Wilcox,B,0:56,song,2026-02-19T14:39:23.931438,,,
209898,Spizelloides arborea,American Tree Sparrow,United States,"Lower Moreland (near  Huntingdon Valley), Montgomery, Pennsylvania",40.1175,,2015-01-11,08:40,Paul Driver,B,0:20,call,2026-02-19T14:39:25.771097,,,
377144,Setophaga nigrescens,Black-throated Grey Warbler,United States,"Washington, Skamania County, Washington",46.1321,,2016-05-13,06:50,Andy Martin,C,1:02,song,2026-02-19T14:39:27.649410,,,
482618,Setophaga fusca,Blackburnian Warbler,United States,"Verona (near  Durhamville), Oneida County, New York",43.1692,,2019-06-19,12:30,markbird,C,0:03,song,2026-02-19T14:39:29.437626,,,
479507,Vireo solitarius,Blue-headed Vireo,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3306,,2019-06-07,10:30,Meena Haribal,B,0:25,song,2026-02-19T14:39:31.350616,,,
196488,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Rustler Park, Chiricahua Mountains, Cochise County, Arizona",31.9045,,2014-08-22,08:00,Dan Lane,A,0:19,call,2026-02-19T14:39:33.118733,,,
421280,Vireo solitarius,Blue-headed Vireo,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3306,,2018-06-17,07:30,GABRIEL LEITE,B,1:17,song,2026-02-19T14:39:34.956808,,,
185518,Dolichonyx oryzivorus,Bobolink,United States,"Bowdoin National Wildlife Refuge, Phillips Co., Montana",48.4183,,2014-06-06,05:24,Richard E. Webster,A,4:56,song,2026-02-19T14:39:36.801534,,,
139055,Poecile atricapillus,Black-capped Chickadee,United States,"Noland Divide Trail, Great Smoky Mountains National Park, Tennessee",35.5727,,2013-06-19,07:30,Mike Nelson,B,0:24,call,2026-02-19T14:39:38.713883,,,
341521,Toxostoma rufum,Brown Thrasher,United States,"Fort Peck, Valley County, Montana",48.01,,2016-05-07,10:46,Thomas Magarian,B,0:25,song,2026-02-19T14:39:40.880956,,,
327807,Passerina caerulea,Blue Grosbeak,United States,Hisle Park,38.0695,,2016-07-10,08:30,Antonio Xeira,A,1:27,song,2026-02-19T14:39:42.715519,,,
184991,Icterus bullockii,Bullock's Oriole,United States,"Crow Valley Campground, Pawnee Grasslands, CO",40.6409,,2014-06-04,08:53,Richard E. Webster,B,2:01,song,2026-02-19T14:39:44.630803,,,
317961,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Pinery Canyon, Cochise County, Arizona",31.9346,,2016-05-21,06:30,Jim Holmes,A,0:32,song,2026-02-19T14:39:46.550112,,,
132848,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Portal, Arizona",31.906,,2013-04-13,07:07,Richard E. Webster,A,0:19,"call, wing whine",2026-02-19T14:39:48.285021,,,
382039,Passerina caerulea,Blue Grosbeak,Mexico,"General Bravo, Nuevo León",25.7581,,2017-07-20,08:30,Manuel Grosselet,B,0:55,call,2026-02-19T14:39:50.172016,,,
411047,Thryomanes bewickii,Bewick's Wren,Canada,"Esquimalt (near  Victoria), Capital, British Columbia",48.423,,2018-03-19,16:30,Barry Edmonston,A,1:23,"call, song",2026-02-19T14:39:52.002243,,,
132916,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Portal, Arizona",31.906,,2009-05-13,05:13,Richard E. Webster,B,2:29,"call, wing whine",2026-02-19T14:39:53.983616,,,
132282,Archilochus alexandri,Black-chinned Hummingbird,United States,"Portal, Arizona",31.906,,2012-09-03,12:58,Richard E. Webster,B,0:04,"call, chase call",2026-02-19T14:39:55.831977,,,
139433,Setophaga ruticilla,American Redstart,United States,"Millbury, Worcester, Massachusetts",42.1752,,2013-06-22,06:30,Kim Allen,B,0:22,call,2026-02-19T14:39:57.976409,,,
367697,Spinus tristis,American Goldfinch,United States,"Camenisch Park, Federal Heights, Adams County, Colorado",39.8566,,2016-05-12,06:37,Eric DeFonso,B,0:36,"call, song",2026-02-19T14:39:59.835149,,,
413144,Vireo solitarius,Blue-headed Vireo,United States,"Crescent Drive, Melbourne, Brevard County, Florida",28.1056,,2018-04-01,07:47,Paul Marvin,A,0:29,song,2026-02-19T14:40:01.838138,,,
125569,Artemisiospiza belli,Bell's Sparrow,United States,"Lake Hodges, San Diego, California",33.0523,,1995-04-09,11:00,Richard E. Webster,A,1:21,song,2026-02-19T14:40:03.918313,,,
461241,Scolopax minor,American Woodcock,United States,"Rockville Rd., La Cygne Wildlife Area, Miami County, Kansas",38.417,,2017-02-11,18:30,Eric Hough,B,2:24,"flight call, song",2026-02-19T14:40:05.935407,,,
373488,Dolichonyx oryzivorus,Bobolink,Canada,"Sackville, Westmorland County, New Brunswick",45.9019,,2017-06-01,15:30,Alain Clavette,A,2:24,song,2026-02-19T14:40:10.075427,,,
131971,Psaltriparus minimus,American Bushtit,United States,"Redlands, California",34.0475,,2013-03-02,08:45,Lauren Harter,A,0:44,call,2026-02-19T14:40:11.986094,,,
183408,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Hockessin, New Castle County, Delaware",39.7975,,2014-06-22,05:30,Joe Sebastiani,D,0:12,call,2026-02-19T14:40:13.828208,,,
358508,Psaltriparus minimus,American Bushtit,United States,"Sawmill Canyon (Huachuca Mountains), Cochise County, Arizona",31.4523,,2017-03-10,16:00,Ken Blankenship,B,0:23,alarm call,2026-02-19T14:40:16.027833,,,
380736,Riparia riparia,Sand Martin,Norway,"Tisnessvingen, Tromsø, Troms",69.6034,,2017-07-23,06:00,Stein Ø. Nilsen,B,2:49,"call, flight call",2026-02-19T14:40:17.792933,,,
146080,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Antelope Valley Road, Tahoe National Forest (near  Loyalton), Sierra, California",39.6294,,2013-06-13,07:24,Thomas G. Graves,A,2:17,song,2026-02-19T14:40:19.670886,,,
138065,Toxostoma rufum,Brown Thrasher,United States,"Huntingdon Valley, PA",40.1226,,2013-04-17,13:57,Paul Driver,A,1:27,song,2026-02-19T14:40:21.598411,,,
349311,Hirundo rustica,Barn Swallow,South Africa,"Seafield (near Port Alfred), Western District, Eastern Cape",-33.5324,,2017-01-06,13:42,Tim Cockcroft,B,0:37,call,2026-02-19T14:40:23.511915,,,
174869,Poecile atricapillus,Black-capped Chickadee,United States,"Logan, Cache County, Utah",41.751,,2014-04-01,11:50,Ryan P. O&#039;Donnell,A,0:29,call,2026-02-19T14:40:25.342765,,,
179829,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Sandyston, Sussex County, New Jersey",41.186,,2014-05-15,11:00,Dan Lane,A,1:33,song,2026-02-19T14:40:27.193231,,,
160906,Calypte anna,Anna's Hummingbird,United States,"Greenwood Cemetery, San Diego, California",32.706,,2012-12-08,08:09,Paul Marvin,A,0:14,flight call,2026-02-19T14:40:29.047269,,,
137774,Vermivora cyanoptera,Blue-winged Warbler,United States,"Murphy-Hanrehan Park Reserve, Dakota, Minnesota",44.707,,2013-06-08,08:29,Jonathon Jongsma,A,3:11,"aberrant, song, aberrant song",2026-02-19T14:40:30.842206,,,
116373,Cyanocitta cristata,Blue Jay,United States,"Smithfield Cemetery, Cache County, Utah",41.8354,,2012-12-14,13:45,Ryan O&#039;Donnell,A,0:51,call,2026-02-19T14:40:32.710924,,,
269950,Certhia americana,Brown Creeper,United States,"Templeton, San Luis Obispo County, California",35.5223,,2015-07-04,08:00,Bill Haas,B,0:06,song,2026-02-19T14:40:34.581070,,,
48609,Calidris bairdii,Baird's Sandpiper,Argentina,Desembocadura rio Pipo y Canal de Beagle_Ushuaia_Tierra del Fuego,,,0000-00-00,?,Bernabe Lopez-Lanus,B,0:12,alarm call,2026-02-19T14:40:36.350660,,,
238065,Buteo platypterus,Broad-winged Hawk,Ecuador,Napo: Cord. de los Guacamayos (1700-1800 m),-0.655,,1994-01-08,11:32,Niels Krabbe,A,0:39,"call, calls",2026-02-19T14:40:38.173819,,,
176993,Pheucticus melanocephalus,Black-headed Grosbeak,United States,"Big Santa Anita Canyon, San Gabriel Mountains, Los Angeles County, California",34.201,,2014-05-02,19:29,Lance A. M. Benner,A,0:59,"call, song",2026-02-19T14:40:40.200618,,,
179305,Setophaga ruticilla,American Redstart,Canada,"George Montgomery Sanctuary, Brome-Missisquoi, Québec",45.024,,2014-05-18,07:39,Martin St-Michel,A,0:34,song,2026-02-19T14:40:42.014914,,,
440579,Certhia americana,Brown Creeper,Mexico,"Mesa El Campanero, Yécora, Sonora",28.3714,,2018-07-30,06:12,Richard E. Webster,A,0:20,song,2026-02-19T14:40:43.866575,,,
32024,Cyanocitta cristata,Blue Jay,United States,"Old Lyme, CT",41.3051,,2000-11-01,??:??,Nick Athanas,A,0:25,call,2026-02-19T14:40:45.621807,,,
382452,Artemisiospiza belli,Bell's Sparrow,United States,"California (near  Lancaster), Los Angeles County, California",34.7371,,2011-04-23,08:30,Walter Szeliga,C,3:23,"call, song",2026-02-19T14:40:47.449351,,,
31312,Vermivora cyanoptera,Blue-winged Warbler,United States,"Michigan, Port Huron SGA ",43.0501,,2008-06-15,?,Allen T. Chartier,B,0:27,call,2026-02-19T14:40:49.255906,,,
299725,Poecile atricapillus,Black-capped Chickadee,United States,"Moosehorn NWR, Edmunds Division, Washington Co, Maine",44.8501,,2012-05-23,07:38,Paul Marvin,A,1:39,call,2026-02-19T14:40:51.131186,,,
171555,Setophaga virens,Black-throated Green Warbler,United States,"College Station, Brazos, Texas",30.5676,,2014-03-29,10:15,Bryan Calk,B,0:29,song,2026-02-19T14:40:52.895506,,,
319024,Riparia riparia,Sand Martin,Norway,"Tisnessvingen, Tromsø, Troms",69.6034,,2016-05-29,08:30,Stein Ø. Nilsen,A,1:41,"flight call, song",2026-02-19T14:40:54.733943,,,
135054,Setophaga fusca,Blackburnian Warbler,United States,"Garret Mountain Reservation, Passaic Co., NJ",40.899,,1996-05-14,?,Dan Lane,C,0:43,"call, song",2026-02-19T14:40:56.577471,,,
185161,Molothrus ater,Brown-headed Cowbird,Canada,Foam Lake - Burger Pit,51.6369,,2014-05-22,13:15,Patrick Turgeon,B,1:10,song,2026-02-19T14:40:58.395166,,,
368297,Polioptila caerulea,Blue-grey Gnatcatcher,United States,"Blue Ridge Road, Solano County, California",38.4273,,2017-05-05,06:00,Jim Holmes,A,0:15,call,2026-02-19T14:41:00.383884,,,
443468,Psaltriparus minimus,American Bushtit,United States,"Sand Creek Road, Colusa County, California",38.9938,,2016-04-20,08:59,Ed Pandolfino,B,0:12,call,2026-02-19T14:41:02.193812,,,
208934,Sayornis nigricans,Black Phoebe,Ecuador,Copalinga Lodge (Zamora - Zamora Chinchipe),-4.0908,,2014-12-31,17:30,Jerome Fischer,A,0:25,call,2026-02-19T14:41:04.267212,,,
37387,Poecile atricapillus,Black-capped Chickadee,Canada,"UBC campus, north shore, Vancouver, BC",49.273,,2009-07-29,6:00,Bob Planqué,B,0:25,call,2026-02-19T14:41:06.107212,,,
182689,Dolichonyx oryzivorus,Bobolink,Canada,"Potton, Memphrémagog, Québec",45.0268,,2014-05-25,11:35,Martin St-Michel,A,0:38,"call, flight call, song",2026-02-19T14:41:08.001801,,,
179713,Anthus rubescens,Buff-bellied Pipit,Canada,"Tofino/Ucluelet Airport, Vancouver Island, British Columbia",49.0802,,2014-05-01,09:00,Ian Cruickshank,B,1:07,flight call,2026-02-19T14:41:09.855673,,,
135494,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Clingman's Dome Rd., Great Smoky Mountains National Park, North Carolina",35.6078,,2013-05-25,11:00,Mike Nelson,B,0:02,song,2026-02-19T14:41:11.753159,,,
50589,Dolichonyx oryzivorus,Bobolink,Argentina,"San Javier,  Santa Fe",-30.583027,,2006-03-10,?:?,Bernabe Lopez-Lanus,B,0:04,song,2026-02-19T14:41:13.665803,,,
134100,Mniotilta varia,Black-and-white Warbler,United States,"W Lancaster, Lancaster Co., Pennsylvania",40.043,,2013-05-18,09:00,Dan Lane,B,0:57,call,2026-02-19T14:41:15.620782,,,
