recording_id,filename,duration_sec,original_sample_rate,original_channels,format,valid,error
XC210843,XC210843.wav,253.07,32000,1,WAV,True,
XC211130,XC211130.wav,39.48,32000,1,WAV,True,
XC211292,XC211292.wav,90.48,32000,1,WAV,True,
XC211301,XC211301.wav,40.8,32000,1,WAV,True,
XC211302,XC211302.wav,35.01,32000,1,WAV,True,
XC211305,XC211305.wav,24.83,32000,1,WAV,True,
XC211314,XC211314.wav,18.93,32000,1,WAV,True,
XC211350,XC211350.wav,25.71,32000,1,WAV,True,
XC211484,XC211484.wav,1.57,32000,1,WAV,True,
XC212025,XC212025.wav,20.07,32000,1,WAV,True,
XC212144,XC212144.wav,14.02,32000,1,WAV,True,
XC212499,XC212499.wav,3.34,32000,1,WAV,True,
XC212528,XC212528.wav,0.45,32000,1,WAV,True,
XC212529,XC212529.wav,7.22,32000,1,WAV,True,
XC212539,XC212539.wav,86.48,32000,1,WAV,True,
XC212575,XC212575.wav,12.16,32000,1,WAV,True,
XC212577,XC212577.wav,19.67,32000,1,WAV,True,
XC212943,XC212943.wav,11.34,32000,1,WAV,True,
XC212963,XC212963.wav,3.5,32000,1,WAV,True,
XC213058,XC213058.wav,33.94,32000,1,WAV,True,
XC213165,XC213165.wav,11.55,32000,1,WAV,True,
XC213220,XC213220.wav,13.39,32000,1,WAV,True,
XC213558,XC213558.wav,11.46,32000,1,WAV,True,
XC213572,XC213572.wav,17.81,32000,1,WAV,True,
XC214256,XC214256.wav,43.26,32000,1,WAV,True,
XC214257,XC214257.wav,11.21,32000,1,WAV,True,
XC214259,XC214259.wav,11.34,32000,1,WAV,True,
XC215135,XC215135.wav,1.08,32000,1,WAV,True,
XC215712,XC215712.wav,49.31,32000,1,WAV,True,
XC215757,XC215757.wav,7.75,32000,1,WAV,True,
XC215759,XC215759.wav,4.67,32000,1,WAV,True,
XC215846,XC215846.wav,24.33,32000,1,WAV,True,
XC215995,XC215995.wav,5.04,32000,1,WAV,True,
XC215998,XC215998.wav,68.36,32000,1,WAV,True,
XC216075,XC216075.wav,20.93,32000,1,WAV,True,
XC216100,XC216100.wav,22.73,32000,1,WAV,True,
XC216178,XC216178.wav,17.17,32000,1,WAV,True,
XC216179,XC216179.wav,35.55,32000,1,WAV,True,
XC216373,XC216373.wav,5.38,32000,1,WAV,True,
XC216509,XC216509.wav,6.58,32000,1,WAV,True,
XC216516,XC216516.wav,2.67,32000,1,WAV,True,
XC216657,XC216657.wav,17.4,32000,1,WAV,True,
XC216663,XC216663.wav,38.08,32000,1,WAV,True,
XC216779,XC216779.wav,66.97,32000,1,WAV,True,
XC216784,XC216784.wav,63.99,32000,1,WAV,True,
XC216787,XC216787.wav,34.51,32000,1,WAV,True,
XC217005,XC217005.wav,19.66,32000,1,WAV,True,
XC217024,XC217024.wav,11.09,32000,1,WAV,True,
XC217037,XC217037.wav,40.53,32000,1,WAV,True,
XC217039,XC217039.wav,37.49,32000,1,WAV,True,
XC217046,XC217046.wav,15.3,32000,1,WAV,True,
XC217053,XC217053.wav,27.37,32000,1,WAV,True,
XC217139,XC217139.wav,18.5,32000,1,WAV,True,
XC217753,XC217753.wav,112.45,32000,1,WAV,True,
XC217762,XC217762.wav,25.27,32000,1,WAV,True,
XC217766,XC217766.wav,78.83,32000,1,WAV,True,
XC217781,XC217781.wav,12.89,32000,1,WAV,True,
XC217783,XC217783.wav,41.41,32000,1,WAV,True,
XC217784,XC217784.wav,32.02,32000,1,WAV,True,
XC217786,XC217786.wav,44.02,32000,1,WAV,True,
XC217792,XC217792.wav,23.22,32000,1,WAV,True,
XC217796,XC217796.wav,68.69,32000,1,WAV,True,
XC217799,XC217799.wav,191.22,32000,1,WAV,True,
XC217801,XC217801.wav,60.65,32000,1,WAV,True,
XC217802,XC217802.wav,8.1,32000,1,WAV,True,
XC217803,XC217803.wav,65.2,32000,1,WAV,True,
XC217804,XC217804.wav,36.19,32000,1,WAV,True,
XC217806,XC217806.wav,37.89,32000,1,WAV,True,
XC217808,XC217808.wav,57.92,32000,1,WAV,True,
XC217809,XC217809.wav,63.94,32000,1,WAV,True,
XC217811,XC217811.wav,8.7,32000,1,WAV,True,
XC217815,XC217815.wav,19.62,32000,1,WAV,True,
XC217817,XC217817.wav,25.82,32000,1,WAV,True,
XC217819,XC217819.wav,41.38,32000,1,WAV,True,
XC217823,XC217823.wav,8.67,32000,1,WAV,True,
XC217824,XC217824.wav,93.1,32000,1,WAV,True,
XC217827,XC217827.wav,166.37,32000,1,WAV,True,
XC217829,XC217829.wav,137.23,32000,1,WAV,True,
XC217831,XC217831.wav,84.38,32000,1,WAV,True,
XC217832,XC217832.wav,74.14,32000,1,WAV,True,
XC217833,XC217833.wav,22.21,32000,1,WAV,True,
XC217834,XC217834.wav,44.93,32000,1,WAV,True,
XC217835,XC217835.wav,42.59,32000,1,WAV,True,
XC217839,XC217839.wav,51.7,32000,1,WAV,True,
XC217841,XC217841.wav,78.99,32000,1,WAV,True,
XC217843,XC217843.wav,26.9,32000,1,WAV,True,
XC217847,XC217847.wav,19.58,32000,1,WAV,True,
XC217851,XC217851.wav,103.54,32000,1,WAV,True,
XC217853,XC217853.wav,56.98,32000,1,WAV,True,
XC217854,XC217854.wav,36.02,32000,1,WAV,True,
XC217857,XC217857.wav,46.67,32000,1,WAV,True,
XC217858,XC217858.wav,4.78,32000,1,WAV,True,
XC217911,XC217911.wav,49.89,32000,1,WAV,True,
XC217912,XC217912.wav,96.98,32000,1,WAV,True,
XC217913,XC217913.wav,64.82,32000,1,WAV,True,
XC217924,XC217924.wav,19.26,32000,1,WAV,True,
XC217930,XC217930.wav,42.78,32000,1,WAV,True,
XC217932,XC217932.wav,105.62,32000,1,WAV,True,
XC217940,XC217940.wav,41.46,32000,1,WAV,True,
XC217942,XC217942.wav,19.6,32000,1,WAV,True,
XC217955,XC217955.wav,22.69,32000,1,WAV,True,
XC217970,XC217970.wav,35.65,32000,1,WAV,True,
XC217976,XC217976.wav,74.77,32000,1,WAV,True,
XC217977,XC217977.wav,152.21,32000,1,WAV,True,
XC217978,XC217978.wav,59.1,32000,1,WAV,True,
XC217979,XC217979.wav,118.67,32000,1,WAV,True,
XC217980,XC217980.wav,77.94,32000,1,WAV,True,
XC217981,XC217981.wav,18.11,32000,1,WAV,True,
XC217982,XC217982.wav,174.5,32000,1,WAV,True,
XC217983,XC217983.wav,308.64,32000,1,WAV,True,
XC218671,XC218671.wav,14.34,32000,1,WAV,True,
XC219352,XC219352.wav,21.74,32000,1,WAV,True,
XC225350,XC225350.wav,12.14,32000,1,WAV,True,
XC232494,XC232494.wav,23.62,32000,1,WAV,True,
XC232497,XC232497.wav,29.86,32000,1,WAV,True,
XC232504,XC232504.wav,11.09,32000,1,WAV,True,
XC232506,XC232506.wav,11.46,32000,1,WAV,True,
XC232898,XC232898.wav,20.0,32000,1,WAV,True,
XC233132,XC233132.wav,14.79,32000,1,WAV,True,
XC233158,XC233158.wav,8.67,32000,1,WAV,True,
XC233159,XC233159.wav,4.99,32000,1,WAV,True,
XC233341,XC233341.wav,25.57,32000,1,WAV,True,
XC233342,XC233342.wav,7.26,32000,1,WAV,True,
XC233343,XC233343.wav,21.87,32000,1,WAV,True,
XC233345,XC233345.wav,10.97,32000,1,WAV,True,
XC233346,XC233346.wav,42.22,32000,1,WAV,True,
XC233380,XC233380.wav,20.58,32000,1,WAV,True,
XC233388,XC233388.wav,33.1,32000,1,WAV,True,
XC233389,XC233389.wav,2.66,32000,1,WAV,True,
XC233403,XC233403.wav,78.91,32000,1,WAV,True,
XC233489,XC233489.wav,1.18,32000,1,WAV,True,
XC233496,XC233496.wav,9.49,32000,1,WAV,True,
XC234215,XC234215.wav,76.11,32000,1,WAV,True,
XC234317,XC234317.wav,12.37,32000,1,WAV,True,
XC234524,XC234524.wav,84.47,32000,1,WAV,True,
XC234550,XC234550.wav,8.93,32000,1,WAV,True,
XC234669,XC234669.wav,16.19,32000,1,WAV,True,
XC234785,XC234785.wav,19.87,32000,1,WAV,True,
XC235031,XC235031.wav,26.2,32000,1,WAV,True,
XC235054,XC235054.wav,43.26,32000,1,WAV,True,
XC235197,XC235197.wav,93.07,32000,1,WAV,True,
XC235427,XC235427.wav,29.06,32000,1,WAV,True,
XC235490,XC235490.wav,29.7,32000,1,WAV,True,
XC235492,XC235492.wav,45.92,32000,1,WAV,True,
XC235680,XC235680.wav,12.37,32000,1,WAV,True,
XC236020,XC236020.wav,32.34,32000,1,WAV,True,
XC236409,XC236409.wav,12.05,32000,1,WAV,True,
XC236555,XC236555.wav,5.33,32000,1,WAV,True,
XC236563,XC236563.wav,27.2,32000,1,WAV,True,
XC236564,XC236564.wav,12.17,32000,1,WAV,True,
XC236567,XC236567.wav,57.41,32000,1,WAV,True,
XC236572,XC236572.wav,21.6,32000,1,WAV,True,
XC236575,XC236575.wav,2.69,32000,1,WAV,True,
XC236697,XC236697.wav,132.85,32000,1,WAV,True,
XC236807,XC236807.wav,27.26,32000,1,WAV,True,
XC236929,XC236929.wav,31.3,32000,1,WAV,True,
XC237263,XC237263.wav,43.36,32000,1,WAV,True,
XC237361,XC237361.wav,176.87,32000,1,WAV,True,
XC237375,XC237375.wav,56.87,32000,1,WAV,True,
XC237517,XC237517.wav,65.38,32000,1,WAV,True,
XC237743,XC237743.wav,38.56,32000,1,WAV,True,
XC237744,XC237744.wav,4.41,32000,1,WAV,True,
XC237806,XC237806.wav,22.19,32000,1,WAV,True,
XC237821,XC237821.wav,36.09,32000,1,WAV,True,
XC237843,XC237843.wav,42.06,32000,1,WAV,True,
XC238065,XC238065.wav,16.14,32000,1,WAV,True,
XC238074,XC238074.wav,7.07,32000,1,WAV,True,
XC238075,XC238075.wav,21.26,32000,1,WAV,True,
XC238076,XC238076.wav,9.33,32000,1,WAV,True,
XC238077,XC238077.wav,11.57,32000,1,WAV,True,
XC238264,XC238264.wav,9.78,32000,1,WAV,True,
XC239645,XC239645.wav,15.01,32000,1,WAV,True,
XC239835,XC239835.wav,15.54,32000,1,WAV,True,
XC240177,XC240177.wav,70.87,32000,1,WAV,True,
XC240258,XC240258.wav,4.4,32000,1,WAV,True,
XC240404,XC240404.wav,115.97,32000,1,WAV,True,
XC240406,XC240406.wav,2.09,32000,1,WAV,True,
XC240675,XC240675.wav,30.0,32000,1,WAV,True,
XC240677,XC240677.wav,132.43,32000,1,WAV,True,
XC240731,XC240731.wav,40.35,32000,1,WAV,True,
XC240940,XC240940.wav,56.38,32000,1,WAV,True,
XC240987,XC240987.wav,2.93,32000,1,WAV,True,
XC240988,XC240988.wav,4.77,32000,1,WAV,True,
XC241102,XC241102.wav,3.44,32000,1,WAV,True,
XC241103,XC241103.wav,80.61,32000,1,WAV,True,
XC241108,XC241108.wav,12.93,32000,1,WAV,True,
XC241121,XC241121.wav,99.87,32000,1,WAV,True,
XC241134,XC241134.wav,39.78,32000,1,WAV,True,
XC241395,XC241395.wav,33.93,32000,1,WAV,True,
XC241646,XC241646.wav,21.48,32000,1,WAV,True,
XC241821,XC241821.wav,46.0,32000,1,WAV,True,
XC243086,XC243086.wav,16.08,32000,1,WAV,True,
XC243385,XC243385.wav,117.8,32000,1,WAV,True,
XC243412,XC243412.wav,25.5,32000,1,WAV,True,
XC243586,XC243586.wav,32.63,32000,1,WAV,True,
XC243587,XC243587.wav,8.23,32000,1,WAV,True,
XC243688,XC243688.wav,48.72,32000,1,WAV,True,
XC243775,XC243775.wav,2.57,32000,1,WAV,True,
XC243776,XC243776.wav,3.02,32000,1,WAV,True,
XC243795,XC243795.wav,3.51,32000,1,WAV,True,
XC243829,XC243829.wav,29.62,32000,1,WAV,True,
XC243969,XC243969.wav,1.66,32000,1,WAV,True,
XC243991,XC243991.wav,35.2,32000,1,WAV,True,
XC243993,XC243993.wav,16.53,32000,1,WAV,True,
XC244350,XC244350.wav,75.44,32000,1,WAV,True,
XC244351,XC244351.wav,110.83,32000,1,WAV,True,
XC244358,XC244358.wav,97.25,32000,1,WAV,True,
XC244458,XC244458.wav,83.59,32000,1,WAV,True,
XC244459,XC244459.wav,33.18,32000,1,WAV,True,
XC244505,XC244505.wav,33.17,32000,1,WAV,True,
XC244525,XC244525.wav,91.58,32000,1,WAV,True,
XC244526,XC244526.wav,29.25,32000,1,WAV,True,
XC244530,XC244530.wav,53.13,32000,1,WAV,True,
XC244531,XC244531.wav,49.62,32000,1,WAV,True,
XC244573,XC244573.wav,43.64,32000,1,WAV,True,
XC244583,XC244583.wav,35.65,32000,1,WAV,True,
XC244667,XC244667.wav,27.21,32000,1,WAV,True,
XC244724,XC244724.wav,75.58,32000,1,WAV,True,
XC245645,XC245645.wav,17.23,32000,1,WAV,True,
XC245809,XC245809.wav,23.98,32000,1,WAV,True,
XC245849,XC245849.wav,21.19,32000,1,WAV,True,
XC245875,XC245875.wav,24.8,32000,1,WAV,True,
XC245894,XC245894.wav,40.17,32000,1,WAV,True,
XC245947,XC245947.wav,12.64,32000,1,WAV,True,
XC246092,XC246092.wav,16.45,32000,1,WAV,True,
XC246110,XC246110.wav,23.06,32000,1,WAV,True,
XC246112,XC246112.wav,93.38,32000,1,WAV,True,
XC246200,XC246200.wav,36.32,32000,1,WAV,True,
XC246539,XC246539.wav,17.47,32000,1,WAV,True,
XC2467,XC2467.wav,2.91,32000,1,WAV,True,
XC246727,XC246727.wav,63.82,32000,1,WAV,True,
XC246756,XC246756.wav,45.23,32000,1,WAV,True,
XC246776,XC246776.wav,217.13,32000,1,WAV,True,
XC246778,XC246778.wav,42.21,32000,1,WAV,True,
XC246857,XC246857.wav,23.08,32000,1,WAV,True,
XC247259,XC247259.wav,1.82,32000,1,WAV,True,
XC247300,XC247300.wav,12.19,32000,1,WAV,True,
XC247308,XC247308.wav,25.57,32000,1,WAV,True,
XC2476,XC2476.wav,17.55,32000,1,WAV,True,
XC247618,XC247618.wav,28.68,32000,1,WAV,True,
XC247621,XC247621.wav,53.66,32000,1,WAV,True,
XC247690,XC247690.wav,49.61,32000,1,WAV,True,
XC247768,XC247768.wav,13.7,32000,1,WAV,True,
XC247772,XC247772.wav,34.12,32000,1,WAV,True,
XC247775,XC247775.wav,75.76,32000,1,WAV,True,
XC247799,XC247799.wav,74.18,32000,1,WAV,True,
XC247801,XC247801.wav,38.8,32000,1,WAV,True,
XC247833,XC247833.wav,17.39,32000,1,WAV,True,
XC247838,XC247838.wav,33.47,32000,1,WAV,True,
XC247851,XC247851.wav,61.52,32000,1,WAV,True,
XC248001,XC248001.wav,8.08,32000,1,WAV,True,
XC248099,XC248099.wav,16.6,32000,1,WAV,True,
XC250549,XC250549.wav,47.25,32000,1,WAV,True,
XC250844,XC250844.wav,12.98,32000,1,WAV,True,
XC250860,XC250860.wav,69.03,32000,1,WAV,True,
XC250999,XC250999.wav,29.51,32000,1,WAV,True,
XC251802,XC251802.wav,57.49,32000,1,WAV,True,
XC251806,XC251806.wav,37.91,32000,1,WAV,True,
XC251826,XC251826.wav,50.7,32000,1,WAV,True,
XC252006,XC252006.wav,42.7,32000,1,WAV,True,
XC252019,XC252019.wav,16.16,32000,1,WAV,True,
XC252235,XC252235.wav,5.14,32000,1,WAV,True,
XC252396,XC252396.wav,27.9,32000,1,WAV,True,
XC252571,XC252571.wav,10.46,32000,1,WAV,True,
XC252838,XC252838.wav,21.49,32000,1,WAV,True,
XC252840,XC252840.wav,22.69,32000,1,WAV,True,
XC252931,XC252931.wav,16.26,32000,1,WAV,True,
XC253150,XC253150.wav,23.93,32000,1,WAV,True,
XC253256,XC253256.wav,41.94,32000,1,WAV,True,
XC253317,XC253317.wav,25.55,32000,1,WAV,True,
XC253320,XC253320.wav,32.43,32000,1,WAV,True,
XC253321,XC253321.wav,67.57,32000,1,WAV,True,
XC253328,XC253328.wav,10.82,32000,1,WAV,True,
XC253360,XC253360.wav,35.32,32000,1,WAV,True,
XC253386,XC253386.wav,44.74,32000,1,WAV,True,
XC253389,XC253389.wav,10.31,32000,1,WAV,True,
XC253397,XC253397.wav,102.17,32000,1,WAV,True,
XC253399,XC253399.wav,40.63,32000,1,WAV,True,
XC253455,XC253455.wav,61.49,32000,1,WAV,True,
XC253520,XC253520.wav,30.13,32000,1,WAV,True,
XC253521,XC253521.wav,17.36,32000,1,WAV,True,
XC253535,XC253535.wav,5.67,32000,1,WAV,True,
XC253704,XC253704.wav,21.82,32000,1,WAV,True,
XC253718,XC253718.wav,251.35,32000,1,WAV,True,
XC253812,XC253812.wav,16.45,32000,1,WAV,True,
XC253814,XC253814.wav,158.56,32000,1,WAV,True,
XC253842,XC253842.wav,13.17,32000,1,WAV,True,
XC253846,XC253846.wav,54.55,32000,1,WAV,True,
XC253847,XC253847.wav,40.86,32000,1,WAV,True,
XC253854,XC253854.wav,76.81,32000,1,WAV,True,
XC253921,XC253921.wav,49.76,32000,1,WAV,True,
XC253935,XC253935.wav,18.23,32000,1,WAV,True,
XC253946,XC253946.wav,23.95,32000,1,WAV,True,
XC253947,XC253947.wav,3.22,32000,1,WAV,True,
XC253948,XC253948.wav,21.46,32000,1,WAV,True,
XC253951,XC253951.wav,20.08,32000,1,WAV,True,
XC254058,XC254058.wav,8.43,32000,1,WAV,True,
XC254062,XC254062.wav,11.77,32000,1,WAV,True,
XC254066,XC254066.wav,6.99,32000,1,WAV,True,
XC254068,XC254068.wav,22.99,32000,1,WAV,True,
XC254071,XC254071.wav,7.87,32000,1,WAV,True,
XC254293,XC254293.wav,37.98,32000,1,WAV,True,
XC254295,XC254295.wav,55.22,32000,1,WAV,True,
XC254296,XC254296.wav,78.25,32000,1,WAV,True,
XC254298,XC254298.wav,44.12,32000,1,WAV,True,
XC254299,XC254299.wav,19.65,32000,1,WAV,True,
XC254300,XC254300.wav,1.86,32000,1,WAV,True,
XC254301,XC254301.wav,14.38,32000,1,WAV,True,
XC254310,XC254310.wav,13.35,32000,1,WAV,True,
XC254449,XC254449.wav,6.64,32000,1,WAV,True,
XC254456,XC254456.wav,9.46,32000,1,WAV,True,
XC254467,XC254467.wav,20.21,32000,1,WAV,True,
XC254483,XC254483.wav,16.74,32000,1,WAV,True,
XC254484,XC254484.wav,34.18,32000,1,WAV,True,
XC254489,XC254489.wav,26.96,32000,1,WAV,True,
XC254491,XC254491.wav,84.74,32000,1,WAV,True,
XC254537,XC254537.wav,6.42,32000,1,WAV,True,
XC254552,XC254552.wav,16.26,32000,1,WAV,True,
XC254588,XC254588.wav,30.62,32000,1,WAV,True,
XC254589,XC254589.wav,31.15,32000,1,WAV,True,
XC254960,XC254960.wav,46.18,32000,1,WAV,True,
XC254962,XC254962.wav,95.45,32000,1,WAV,True,
XC255284,XC255284.wav,22.87,32000,1,WAV,True,
XC255294,XC255294.wav,12.38,32000,1,WAV,True,
XC255438,XC255438.wav,50.33,32000,1,WAV,True,
XC255471,XC255471.wav,46.31,32000,1,WAV,True,
XC255549,XC255549.wav,29.78,32000,1,WAV,True,
XC255631,XC255631.wav,37.83,32000,1,WAV,True,
XC255824,XC255824.wav,164.97,32000,1,WAV,True,
XC255914,XC255914.wav,18.01,32000,1,WAV,True,
XC256110,XC256110.wav,287.33,32000,1,WAV,True,
XC256195,XC256195.wav,27.4,32000,1,WAV,True,
XC256198,XC256198.wav,7.75,32000,1,WAV,True,
XC256216,XC256216.wav,33.7,32000,1,WAV,True,
XC256292,XC256292.wav,26.42,32000,1,WAV,True,
XC256452,XC256452.wav,29.68,32000,1,WAV,True,
XC256543,XC256543.wav,73.96,32000,1,WAV,True,
XC256595,XC256595.wav,22.72,32000,1,WAV,True,
XC256731,XC256731.wav,108.35,32000,1,WAV,True,
XC256732,XC256732.wav,31.78,32000,1,WAV,True,
XC256733,XC256733.wav,34.02,32000,1,WAV,True,
XC256734,XC256734.wav,47.06,32000,1,WAV,True,
XC256736,XC256736.wav,130.88,32000,1,WAV,True,
XC256738,XC256738.wav,78.45,32000,1,WAV,True,
XC256758,XC256758.wav,8.56,32000,1,WAV,True,
XC256759,XC256759.wav,92.27,32000,1,WAV,True,
XC256760,XC256760.wav,93.73,32000,1,WAV,True,
XC256842,XC256842.wav,190.5,32000,1,WAV,True,
XC256847,XC256847.wav,113.15,32000,1,WAV,True,
XC256848,XC256848.wav,46.78,32000,1,WAV,True,
XC256850,XC256850.wav,86.96,32000,1,WAV,True,
XC256889,XC256889.wav,113.15,32000,1,WAV,True,
XC256893,XC256893.wav,50.9,32000,1,WAV,True,
XC256895,XC256895.wav,18.46,32000,1,WAV,True,
XC256896,XC256896.wav,72.51,32000,1,WAV,True,
XC256898,XC256898.wav,253.49,32000,1,WAV,True,
XC256909,XC256909.wav,20.3,32000,1,WAV,True,
XC256910,XC256910.wav,11.41,32000,1,WAV,True,
XC256913,XC256913.wav,10.91,32000,1,WAV,True,
XC256914,XC256914.wav,67.52,32000,1,WAV,True,
XC256971,XC256971.wav,26.58,32000,1,WAV,True,
XC256972,XC256972.wav,181.45,32000,1,WAV,True,
XC256974,XC256974.wav,88.13,32000,1,WAV,True,
XC256975,XC256975.wav,201.1,32000,1,WAV,True,
XC256976,XC256976.wav,34.06,32000,1,WAV,True,
XC256977,XC256977.wav,53.47,32000,1,WAV,True,
XC256982,XC256982.wav,128.58,32000,1,WAV,True,
XC256983,XC256983.wav,146.78,32000,1,WAV,True,
XC256984,XC256984.wav,29.3,32000,1,WAV,True,
XC256985,XC256985.wav,27.65,32000,1,WAV,True,
XC256986,XC256986.wav,70.9,32000,1,WAV,True,
XC257130,XC257130.wav,13.6,32000,1,WAV,True,
XC257286,XC257286.wav,18.8,32000,1,WAV,True,
XC257370,XC257370.wav,8.67,32000,1,WAV,True,
XC257371,XC257371.wav,12.58,32000,1,WAV,True,
XC257372,XC257372.wav,8.86,32000,1,WAV,True,
XC257401,XC257401.wav,14.7,32000,1,WAV,True,
XC259523,XC259523.wav,208.09,32000,1,WAV,True,
XC259578,XC259578.wav,11.66,32000,1,WAV,True,
XC259620,XC259620.wav,15.94,32000,1,WAV,True,
XC260163,XC260163.wav,95.92,32000,1,WAV,True,
XC260164,XC260164.wav,45.1,32000,1,WAV,True,
XC260167,XC260167.wav,93.12,32000,1,WAV,True,
XC260191,XC260191.wav,403.26,32000,1,WAV,True,
XC260196,XC260196.wav,85.85,32000,1,WAV,True,
XC260200,XC260200.wav,61.92,32000,1,WAV,True,
XC260204,XC260204.wav,19.49,32000,1,WAV,True,
XC260208,XC260208.wav,25.69,32000,1,WAV,True,
XC260937,XC260937.wav,15.01,32000,1,WAV,True,
XC260938,XC260938.wav,6.1,32000,1,WAV,True,
XC260939,XC260939.wav,4.53,32000,1,WAV,True,
XC261094,XC261094.wav,19.98,32000,1,WAV,True,
XC261334,XC261334.wav,474.59,32000,1,WAV,True,
XC261335,XC261335.wav,119.68,32000,1,WAV,True,
XC261339,XC261339.wav,253.49,32000,1,WAV,True,
XC261340,XC261340.wav,135.65,32000,1,WAV,True,
XC261341,XC261341.wav,182.91,32000,1,WAV,True,
XC261345,XC261345.wav,42.82,32000,1,WAV,True,
XC261350,XC261350.wav,53.2,32000,1,WAV,True,
XC261423,XC261423.wav,43.99,32000,1,WAV,True,
XC2628,XC2628.wav,15.26,32000,1,WAV,True,
XC262815,XC262815.wav,30.35,32000,1,WAV,True,
XC263186,XC263186.wav,93.3,32000,1,WAV,True,
XC263187,XC263187.wav,119.66,32000,1,WAV,True,
XC263188,XC263188.wav,347.79,32000,1,WAV,True,
XC263224,XC263224.wav,122.72,32000,1,WAV,True,
XC263236,XC263236.wav,4.79,32000,1,WAV,True,
XC263260,XC263260.wav,356.7,32000,1,WAV,True,
XC263266,XC263266.wav,376.26,32000,1,WAV,True,
XC263270,XC263270.wav,166.19,32000,1,WAV,True,
XC263347,XC263347.wav,336.82,32000,1,WAV,True,
XC263353,XC263353.wav,367.98,32000,1,WAV,True,
XC263354,XC263354.wav,157.01,32000,1,WAV,True,
XC263371,XC263371.wav,243.18,32000,1,WAV,True,
XC263374,XC263374.wav,273.68,32000,1,WAV,True,
XC263377,XC263377.wav,113.14,32000,1,WAV,True,
XC263402,XC263402.wav,114.37,32000,1,WAV,True,
XC263404,XC263404.wav,73.41,32000,1,WAV,True,
XC263461,XC263461.wav,59.68,32000,1,WAV,True,
XC263483,XC263483.wav,25.03,32000,1,WAV,True,
XC263484,XC263484.wav,18.03,32000,1,WAV,True,
XC263485,XC263485.wav,30.68,32000,1,WAV,True,
XC263498,XC263498.wav,41.33,32000,1,WAV,True,
XC263634,XC263634.wav,24.6,32000,1,WAV,True,
XC264267,XC264267.wav,48.43,32000,1,WAV,True,
XC264343,XC264343.wav,52.86,32000,1,WAV,True,
XC264344,XC264344.wav,43.27,32000,1,WAV,True,
XC264715,XC264715.wav,9.92,32000,1,WAV,True,
XC264717,XC264717.wav,8.0,32000,1,WAV,True,
XC264718,XC264718.wav,32.46,32000,1,WAV,True,
XC264719,XC264719.wav,11.44,32000,1,WAV,True,
XC265043,XC265043.wav,369.16,32000,1,WAV,True,
XC265072,XC265072.wav,112.77,32000,1,WAV,True,
XC265075,XC265075.wav,12.59,32000,1,WAV,True,
XC265076,XC265076.wav,26.12,32000,1,WAV,True,
XC265077,XC265077.wav,42.11,32000,1,WAV,True,
XC265078,XC265078.wav,13.3,32000,1,WAV,True,
XC265422,XC265422.wav,29.86,32000,1,WAV,True,
XC265423,XC265423.wav,46.2,32000,1,WAV,True,
XC266078,XC266078.wav,30.42,32000,1,WAV,True,
XC266321,XC266321.wav,39.98,32000,1,WAV,True,
XC267262,XC267262.wav,12.02,32000,1,WAV,True,
XC267288,XC267288.wav,105.95,32000,1,WAV,True,
XC267501,XC267501.wav,16.28,32000,1,WAV,True,
XC267502,XC267502.wav,15.19,32000,1,WAV,True,
XC267509,XC267509.wav,17.18,32000,1,WAV,True,
XC267927,XC267927.wav,42.1,32000,1,WAV,True,
XC267948,XC267948.wav,38.85,32000,1,WAV,True,
XC267950,XC267950.wav,33.36,32000,1,WAV,True,
XC267952,XC267952.wav,35.94,32000,1,WAV,True,
XC267956,XC267956.wav,20.97,32000,1,WAV,True,
XC267958,XC267958.wav,16.02,32000,1,WAV,True,
XC267960,XC267960.wav,19.47,32000,1,WAV,True,
XC267970,XC267970.wav,3.9,32000,1,WAV,True,
XC267971,XC267971.wav,215.5,32000,1,WAV,True,
XC267974,XC267974.wav,49.82,32000,1,WAV,True,
XC267975,XC267975.wav,104.46,32000,1,WAV,True,
XC267976,XC267976.wav,186.94,32000,1,WAV,True,
XC267982,XC267982.wav,107.2,32000,1,WAV,True,
XC267986,XC267986.wav,11.94,32000,1,WAV,True,
XC268481,XC268481.wav,227.01,32000,1,WAV,True,
XC268646,XC268646.wav,26.75,32000,1,WAV,True,
XC268648,XC268648.wav,103.84,32000,1,WAV,True,
XC268649,XC268649.wav,290.06,32000,1,WAV,True,
XC268655,XC268655.wav,43.92,32000,1,WAV,True,
XC268658,XC268658.wav,7.52,32000,1,WAV,True,
XC268659,XC268659.wav,65.97,32000,1,WAV,True,
XC268755,XC268755.wav,9.75,32000,1,WAV,True,
XC268815,XC268815.wav,27.84,32000,1,WAV,True,
XC269062,XC269062.wav,100.36,32000,1,WAV,True,
XC269063,XC269063.wav,73.68,32000,1,WAV,True,
XC269082,XC269082.wav,51.12,32000,1,WAV,True,
XC269097,XC269097.wav,5.19,32000,1,WAV,True,
XC269473,XC269473.wav,422.11,32000,1,WAV,True,
XC269491,XC269491.wav,17.74,32000,1,WAV,True,
XC269493,XC269493.wav,6.9,32000,1,WAV,True,
XC269496,XC269496.wav,161.44,32000,1,WAV,True,
XC269518,XC269518.wav,261.82,32000,1,WAV,True,
XC269737,XC269737.wav,147.98,32000,1,WAV,True,
XC269738,XC269738.wav,226.88,32000,1,WAV,True,
XC269950,XC269950.wav,3.57,32000,1,WAV,True,
